id,state,postal_code,product,user_id,square_ft,high_risk_dog,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,target
-2708739687330870157,AZ,85224,ho4,-8897634186062437482,,0,true,false,0,,3,0,32.0,debit,false
-6368879323192212816,AZ,85008,ho4,-9006068522363580317,,0,true,false,1,,2,0,26.0,credit,false
3690439643741251244,AZ,85281,ho4,-8986728169653301143,,0,true,false,1,,2,0,21.0,credit,false
1792941968652268045,AZ,85226,ho4,-9159287306711767652,,0,true,false,1,,3,0,32.0,debit,false
-4812387318018163897,AZ,85257,ho6,-9117714711534838269,860,0,false,false,1,,2,0,38.0,credit,false
1275937131769333467,AZ,85308,ho4,-8912628258571099637,,0,false,false,1,,2,0,24.0,debit,false
6632126750166314019,AZ,86336,ho4,-9087143417495939744,,0,true,true,1,,3,0,53.0,credit,false
-1986738473380601129,AZ,85741,ho4,-8799940724867915840,,0,true,false,1,,2,0,32.0,debit,false
6479057424755486313,AZ,85014,ho4,-9175533553524368567,,0,true,false,1,,1,1,22.0,debit,false
-4133920841851161013,AZ,85035,ho4,-8911787748699754769,,0,true,false,1,,1,0,24.0,debit,false
7255874129540597603,AZ,85750,ho4,-9018557895917614564,,0,true,false,1,,4,0,50.0,credit,false
-3686756544225986541,AZ,85209,ho4,-9097369785928091911,,0,true,false,0,,3,0,52.0,debit,false
-4357898718202851376,AZ,85051,ho4,-8877710882864296060,,0,false,false,1,,2,0,36.0,debit,false
-5777175319303692969,AZ,85706,ho4,-9159855953098292855,,0,false,false,1,,1,0,44.0,debit,false
-3655451607168050555,AZ,85251,ho4,-8964922032310853394,,0,true,false,1,,2,0,23.0,credit,false
-2238668174644835706,AZ,85029,ho4,-8959925650136154725,,0,true,false,1,,1,0,29.0,debit,false
4076146964859966152,AZ,85260,ho4,-8986198524747917856,,0,false,false,1,,2,0,36.0,credit,false
-1302919563947254208,AZ,85251,ho4,-8931857049509498819,,0,true,false,1,,2,0,23.0,debit,false
-917921027768342830,AZ,85050,ho4,-8943436839895439285,,0,true,false,1,,2,0,51.0,credit,false
-3855672325845919399,AZ,85008,ho4,-8978547166140355438,,0,false,false,1,,2,0,25.0,debit,false
4443588400117725402,AZ,85379,ho4,-8796660758399470535,,0,true,false,1,,2,0,19.0,debit,false
8272101812742958352,AZ,85251,ho4,-9166570721182049991,,0,false,false,0,,2,0,28.0,debit,false
-3170338937163138373,AZ,85257,ho4,-8802263976824848794,,0,true,false,1,,2,0,24.0,debit,false
6959112873584387044,AZ,85034,ho4,-8864091224274883971,,0,true,false,1,,2,0,21.0,debit,false
1694059114892222258,AZ,85224,ho4,-9187630178720264391,,0,false,false,1,,3,0,23.0,debit,false
2273807109652255993,AZ,85704,ho4,-8987971781666681220,,0,true,false,1,,2,0,30.0,debit,false
433093751753716613,AZ,85281,ho4,-9012296906237020838,,0,true,false,0,,2,0,23.0,debit,false
-2960498623201091897,AZ,85718,ho4,-9185253127360635988,,0,false,false,1,,4,0,24.0,credit,false
-7818209467902759937,AZ,85225,ho4,-9145845166168892769,,0,false,false,1,,1,0,26.0,credit,false
-6851928952811943842,AZ,85225,ho4,-9158901495790015809,,0,true,false,0,,3,0,23.0,debit,false
296958775440205994,AZ,85032,ho4,-8906186860868440319,,0,true,true,0,,1,0,28.0,debit,false
-2373500570590479046,AZ,85281,ho4,-9156349088308956399,,0,false,false,1,,2,0,19.0,debit,false
6228935174462925947,AZ,85283,ho4,-9033557135377544386,,0,true,true,1,,2,0,34.0,credit,false
-2056393205232333326,AZ,85225,ho4,-8983406323702437018,,0,true,false,1,,3,0,22.0,debit,false
-4048211435290836416,AZ,85286,ho4,-8854931399392851624,,0,true,false,0,,3,0,56.0,debit,false
2515640644957736315,AZ,85003,ho4,-9189601333012836304,,0,true,false,1,,1,0,23.0,debit,false
-5299195120617369551,AZ,85281,ho4,-8898403972026611401,,0,true,false,1,,2,0,20.0,debit,false
5148218674368374322,AZ,85021,ho4,-9187922305076169505,,0,true,false,1,,1,0,29.0,debit,false
5100970065392461997,AZ,85706,ho4,-8885103755115003484,,0,false,false,0,,1,0,26.0,debit,false
7816936047635536363,AZ,85295,ho4,-8965344327229913107,,0,true,false,1,,2,0,19.0,debit,false
-3102618133967551542,AZ,85345,ho4,-9110869090206565517,,0,false,false,0,,3,0,19.0,debit,false
-160751680192053584,AZ,85044,ho4,-8796446643134193426,,0,true,false,1,,2,0,27.0,debit,false
-2836904385911387847,AZ,85382,ho4,-8830197504925697518,,0,true,true,1,,3,0,49.0,debit,false
-6324495872028292081,AZ,85715,ho4,-8896433416993585179,,0,true,false,0,,1,0,24.0,debit,false
-1085855656946459465,AZ,85225,ho4,-8951102944606989078,,0,false,false,0,,3,1,19.0,debit,false
1407532884512301761,AZ,85281,ho4,-9009254404388068931,,0,true,false,1,,2,0,18.0,debit,false
2769235478029980819,AZ,85029,ho4,-8881849882228893241,,0,false,false,0,,1,0,18.0,debit,false
-4597609700959200004,AZ,85018,ho4,-9192351518253644191,,0,true,false,1,,1,0,32.0,debit,false
-370406174040654847,AZ,85750,ho4,-8900322546447344425,,0,true,true,1,,4,0,38.0,debit,false
5006611569931988442,AZ,85050,ho4,-8989292101529798044,,0,false,false,1,,1,0,41.0,debit,false
6907062876748309800,AZ,85295,ho4,-8929387612427840649,,0,true,true,1,,2,0,23.0,debit,false
7266918831325749620,AZ,85053,ho4,-8999530840509343057,,0,true,false,0,,1,0,57.0,debit,false
-7270278541312508947,AZ,85225,ho4,-8951102944606989078,,0,false,false,0,,3,0,19.0,debit,false
6377777285515421835,AZ,85023,ho4,-8858031880888680957,,0,true,true,1,,1,0,54.0,debit,false
2775158231285611132,CA,91607,ho3,-9141496165297463119,1245,0,true,true,0,15,1,0,34.0,credit,false
1009977637709889911,CA,90046,ho4,-8879956779444643972,,0,true,false,0,10,1,0,24.0,credit,false
-4872662515935906515,CA,94403,ho4,-8844950749174735776,,0,true,false,0,15,2,0,35.0,credit,false
5155327145090434431,CA,90007,ho4,-9016130624905038798,,0,true,false,0,10,1,0,23.0,debit,false
-2271440863134579302,CA,92122,ho4,-9183515818427230435,,0,true,false,0,10,2,0,31.0,credit,false
4923755315906991112,CA,95834,ho4,-9081899111933714293,,0,false,false,0,30,2,0,19.0,debit,false
-3154688148192178025,CA,95678,ho4,-9140173680726329957,,0,true,true,0,30,2,0,29.0,debit,false
-4452191866496518362,CA,94158,ho4,-9095327605458986540,,0,true,false,0,0,1,0,27.0,credit,false
-3621121396654433776,CA,90026,ho4,-8920128005531488695,,0,true,true,0,15,1,0,30.0,credit,false
8688444687447673502,CA,94114,ho4,-9039463417107478927,,0,true,true,0,2,1,1,31.0,credit,false
7111615872758391903,CA,94105,ho4,-9075692931702752223,,0,true,false,0,0,1,0,18.0,debit,false
-1798178063282834017,CA,94403,ho4,-8844950749174735776,,0,true,false,0,15,2,1,36.0,credit,false
-5881467199240469747,CA,90012,ho4,-8959422148909497028,,0,true,false,0,15,1,1,31.0,credit,false
2566747842169135576,CA,92656,ho4,-8894560833464647595,,0,false,false,0,10,2,0,24.0,debit,false
-5362788654826935690,CA,94608,ho4,-8822759943010986582,,0,true,true,0,1,2,0,29.0,debit,false
3450259614312769808,CA,90292,ho4,-9040580984984257575,,0,true,false,0,0,3,1,33.0,credit,false
-8048975485579991244,CA,94404,ho4,-9048947282466630082,,0,true,true,0,15,2,1,48.0,credit,false
424980441122589243,CA,92804,ho4,-9059989289827514395,,0,false,false,0,10,1,0,25.0,debit,false
7685115142065666517,CA,91405,ho4,-9028552000980012027,,0,true,false,0,20,1,0,28.0,debit,false
1437713545076776343,CA,90732,ho4,-8945250603622440133,,0,true,true,0,2,1,0,48.0,credit,false
6372089915249449941,CA,94806,ho4,-9220950067023833485,,0,true,true,0,5,2,0,36.0,credit,false
1805080919846909261,CA,90012,ho4,-8977716988149243465,,0,true,false,0,15,1,0,35.0,credit,true
7499164436589639138,CA,92027,ho4,-8910899081232840713,,0,true,false,0,20,2,0,22.0,debit,false
5706777571192688182,CA,92020,ho4,-8847986000163069176,,0,true,false,0,15,1,1,46.0,debit,false
120501265260497892,CA,90020,ho4,-8873869191929230006,,0,true,false,0,15,1,2,33.0,credit,false
6821602647797824117,CA,94110,ho4,-9008340261201428332,,0,false,false,0,2,1,0,26.0,credit,false
-7291842907503468636,CA,94103,ho4,-8854202390380697035,,0,true,true,0,1,1,0,22.0,credit,false
-150523716531366245,CA,94107,ho4,-8851499824307226326,,0,true,false,0,0,1,0,32.0,debit,false
-5545011040980161894,CA,95051,ho4,-9125278429357863720,,0,true,false,0,30,2,0,28.0,credit,false
-6759576899686675752,CA,92107,ho3,-8810343037640766223,2202,0,true,true,0,1,2,0,47.0,credit,false
-3433732642709987905,CA,92037,ho4,-8937380378995549401,,0,true,false,0,10,2,0,21.0,credit,false
3033363284260530189,CA,92620,ho4,-8947825073441690148,,0,true,false,0,10,2,0,22.0,debit,false
127328504599538172,CA,94108,ho4,-9146929125541670572,,0,true,false,0,1,1,0,26.0,debit,false
-5225268209964118082,CA,92708,ho4,-8939640541736903999,,0,false,false,0,10,2,0,37.0,credit,false
-6453903570875393910,CA,90015,ho4,-9039406205722437355,,0,true,false,0,15,1,0,24.0,credit,false
1797338824739301121,CA,92020,ho4,-9141225925778916427,,0,false,false,,15,1,0,,debit,false
-5221114419513192269,CA,94086,ho4,-9016348968839281210,,0,true,false,0,25,2,0,29.0,credit,false
-7370227222671715203,CA,90069,ho4,-9045809588811507714,,0,false,false,0,10,1,0,26.0,debit,false
-2249133534081034635,CA,94105,ho4,-8924455343702234559,,0,true,false,0,0,1,1,28.0,credit,false
-3576900652377602294,CA,92612,ho4,-8861209329706075379,,0,true,true,0,5,2,0,25.0,credit,false
-21485909387437191,CA,90025,ho4,-8861177435816337258,,0,true,false,0,10,1,0,25.0,debit,false
-7678820219176358766,CA,95843,ho4,-9215012901979282757,,0,true,false,0,30,2,0,51.0,credit,false
-4146793765507542548,CA,92880,ho4,-9010481568860205126,,0,false,false,0,30,2,0,22.0,credit,false
-8684798827791048063,CA,94704,ho4,-9126864057349727977,,0,true,false,0,3,1,1,23.0,credit,false
-8257549361660449280,CA,95062,ho4,-9129401064864186959,,0,true,false,0,30,2,0,23.0,credit,false
-4428175626008511983,CA,94609,ho4,-8851949422772641963,,0,true,false,0,2,2,0,26.0,debit,false
7387546714776362933,CA,90027,ho4,-9209136320483085857,,0,true,false,0,15,1,0,28.0,credit,false
4339648213580448978,CA,90012,ho4,-9147186345656203237,,0,false,false,0,15,1,0,42.0,debit,false
6080808449482640979,CA,90024,ho4,-8863350874748775356,,0,true,false,0,10,1,0,21.0,debit,false
4457119502730776804,CA,95134,ho4,-9107533130686926756,,0,true,false,0,30,3,0,29.0,credit,false
-1630262803972896281,CA,93405,ho4,-8917054245257956156,,0,true,false,0,15,2,0,18.0,debit,false
-4774139001509817176,CA,90036,ho4,-8964430302113241123,,0,true,false,0,10,1,0,37.0,credit,false
7794476728202317222,CA,92507,ho4,-8807145533757361074,,0,true,false,0,30,2,0,18.0,debit,false
-165986152926179145,CA,92056,ho4,-9199742170526712475,,0,true,true,0,5,3,0,47.0,debit,false
957294182821858933,CA,92113,ho4,-9053689008358916503,,0,false,false,0,1,2,0,22.0,debit,false
-2140330775441205502,CA,95841,ho4,-9085038312882191948,,0,true,true,0,30,2,0,38.0,debit,false
8693842712592897260,CA,91709,ho4,-9160403293137119752,,0,false,false,0,30,3,0,25.0,debit,false
-1150362863528418296,CA,94301,ho4,-9091307119257403895,,0,true,false,0,20,2,0,31.0,credit,false
-2774988990822899216,CA,95403,ho4,-9058965338669715601,,0,false,false,0,20,1,0,21.0,debit,false
-4324688218783658126,CA,94609,ho4,-9193298673278904371,,0,true,false,0,2,2,1,29.0,credit,false
-86228682661353558,CA,90028,ho4,-9017396098204723197,,0,true,true,0,15,1,0,25.0,debit,false
2693573966916852478,CA,90744,ho4,-8805225462375794432,,0,false,false,0,3,1,0,26.0,credit,false
1410791491829847337,CA,92626,ho4,-9023286654814587274,,0,true,false,0,10,2,0,32.0,credit,false
-6287292834551507145,CA,91730,ho4,-9094185336289064206,,0,false,false,0,30,2,0,35.0,debit,false
4227003164922046164,CA,94585,ho4,-8849871504972984072,,0,true,false,0,30,3,1,24.0,debit,false
910605026399633266,CA,90292,ho4,-9130384993576255688,,0,true,false,0,1,1,1,38.0,credit,false
5989775783993234513,CA,92101,ho4,-9186958079509786381,,0,true,false,0,1,2,0,51.0,debit,false
3175752012482462064,CA,94132,ho4,-9210973344461837276,,0,true,false,0,5,1,0,42.0,debit,false
30127179176889083,CA,90292,ho4,-9040580984984257575,,0,true,false,0,0,3,0,32.0,credit,true
-2713317108107783420,CA,92620,ho4,-9087275093917374312,,0,true,false,0,10,2,0,22.0,debit,false
-1139661359093140871,CA,94533,ho4,-9208985407855723719,,0,true,false,0,30,3,0,28.0,debit,false
-3700832873241561817,CA,90019,ho4,-9169379794784991285,,0,true,false,0,10,1,0,49.0,,false
4696513089041645804,CA,95661,ho4,-8872391727187940471,,0,true,false,0,30,2,0,46.0,debit,false
6397437337500048140,CA,95134,ho4,-8993816426316232080,,0,true,true,0,30,3,0,25.0,credit,false
1186042785891087246,CA,95054,ho4,-8993731544409479955,,0,true,true,0,30,2,1,29.0,credit,false
980896952169979346,CA,90401,ho4,-8851000675464687455,,0,true,false,0,4,1,0,39.0,debit,false
-3113282690372805436,CA,90813,ho4,-8984805454144202222,,0,true,false,0,2,2,0,27.0,debit,false
-8616362750226395699,CA,94621,ho4,-8816813708988586934,,0,false,false,0,4,2,0,50.0,debit,false
5917426213045720721,CA,94102,ho4,-9093133534225981066,,0,true,false,0,2,1,0,22.0,debit,false
7109996396444644080,CA,92130,ho4,-8943321264343658300,,0,true,false,0,5,2,0,23.0,credit,false
-3016993557537485303,CA,92805,ho4,-9128812833717311346,,0,true,false,0,15,1,0,23.0,debit,false
2959281099887869554,CA,94109,ho4,-8809238090774698712,,0,true,false,0,2,1,0,22.0,credit,false
449619637515754172,CA,95834,ho4,-9204499550804102389,,0,true,false,0,30,2,0,21.0,debit,false
3748533884040295691,CA,92832,ho4,-9156208060986422706,,0,true,false,0,15,3,0,35.0,debit,false
-8607108565508952661,CA,90232,ho4,-9132811383567194277,,0,true,false,0,5,1,0,26.0,credit,false
776516394215546130,CA,92653,ho4,-8904004355085831256,,0,true,false,0,10,2,1,41.0,debit,false
-8683984022758448136,CA,92868,ho4,-8857782017800882382,,0,true,false,0,15,2,0,39.0,credit,false
7207589414256206759,CA,92122,ho4,-8998663524520600504,,0,true,false,0,10,2,0,20.0,credit,false
-750070294322495361,CA,92530,ho4,-9081455588320582389,,0,true,false,0,25,3,0,56.0,credit,false
-6981166308708822358,CA,94025,ho4,-9136402549504189565,,0,true,false,0,20,2,1,38.0,credit,false
-6617505574219690382,CA,95050,ho4,-9034897589229443133,,0,true,false,0,30,2,1,31.0,credit,false
-5943415428730169239,CA,90028,ho4,-9090632803373497468,,0,true,false,0,15,1,0,18.0,debit,false
-7560123123569099271,CA,90063,ho4,-9040275136582421647,,0,false,false,0,20,3,0,23.0,debit,false
-9118305810907113432,CA,92115,ho4,-9087390290519667199,,0,true,true,0,10,2,0,21.0,debit,false
2142605869694411597,CA,95826,ho4,-8884521024599369276,,0,false,false,0,30,2,0,26.0,debit,false
-1292165070443789836,CA,94709,ho4,-9026729202305118598,,0,true,true,0,3,1,0,22.0,credit,true
-6865320216386903881,CA,90046,ho4,-8870531811292378879,,0,true,false,0,10,1,0,24.0,debit,false
-5319540029317109758,CA,94107,ho4,-9151354499675064687,,0,true,false,0,0,1,0,31.0,credit,false
-7576140770236338748,CA,94102,ho4,-9183040526129099543,,0,true,true,0,2,1,0,25.0,debit,false
2251146465041710411,CA,92691,ho4,-9100658138081885079,,0,true,false,0,15,2,0,22.0,debit,false
-2653603961180757580,CA,92122,ho4,-8912523391495949587,,0,false,false,,10,2,0,,credit,false
7279957049200375568,CA,91709,ho4,-8977189898980741554,,0,false,false,0,30,3,0,57.0,debit,false
6313612999068699255,CA,94089,ho4,-8959096765552198713,,0,true,false,0,25,2,0,28.0,credit,false
8722717713314980388,CA,91335,ho4,-8955992626825294335,,0,false,false,0,20,1,0,43.0,credit,false
2371812637190529113,CA,94544,ho4,-9154105772941658384,,0,true,true,0,10,2,0,33.0,debit,false
8423920696505809995,CA,90048,ho4,-9023989648642247805,,0,false,false,0,10,1,0,32.0,debit,false
-4563044766630553941,CA,92241,ho4,-9056778915349801173,,0,true,false,0,30,5,3,65.0,debit,false
-2913159648275714147,CA,91730,ho4,-8882995770991168026,,0,true,false,0,30,2,0,37.0,debit,false
6550522973794831662,CA,95404,ho4,-8843347308584662989,,0,true,false,0,20,1,0,24.0,debit,false
-2961696686954278153,CA,92592,ho4,-8818174436767515820,,0,true,false,0,30,4,0,42.0,credit,false
-1790973559296147268,CA,91411,ho4,-9090816168735926120,,0,true,false,0,15,1,0,36.0,debit,false
1059172742781690598,CA,91504,ho4,-9070652262493670838,,0,true,false,0,20,1,0,24.0,credit,false
-3021431037665263567,CA,90028,ho4,-9195332278650936541,,0,true,false,0,15,1,1,27.0,debit,false
3357280188478392060,CA,94609,ho4,-8851949422772641963,,0,true,false,0,2,2,1,27.0,debit,false
5487982638547135255,CA,92805,ho4,-9009037327396936603,,0,true,true,0,15,1,0,22.0,credit,false
-664616568370956548,CA,95118,ho4,-8897973796089853170,,0,true,false,0,30,3,0,35.0,debit,false
-1152735363102540523,CA,90017,ho4,-8895949079681992267,,0,false,false,0,15,1,1,25.0,debit,false
-576640282071769756,CA,94550,ho4,-9035619044436512931,,0,true,false,0,30,3,0,35.0,debit,false
5029849238310377662,CA,94107,ho4,-9145711851822332116,,0,false,false,0,0,1,0,30.0,credit,false
-7528764918428226707,CA,94109,ho4,-8944148083913152010,,0,false,false,0,2,1,1,28.0,credit,false
-7546734927249812693,CA,90602,ho4,-8975930458062977964,,0,false,false,0,20,3,0,28.0,debit,false
7515773790667012937,CA,92612,ho4,-8830679664063371287,,0,false,false,0,5,2,0,23.0,debit,false
-8139745654014799070,CA,90025,ho4,-9177641326444923431,,0,true,false,0,5,1,0,26.0,debit,false
-5229079422362450429,CA,92870,ho4,-8919045955688909223,,0,true,false,0,20,3,0,29.0,credit,false
2261370573284381472,CA,93301,ho4,-8884231421567702425,,0,true,false,0,30,2,0,48.0,prepaid,false
-810331625380966821,CA,91390,ho4,-9134863839433114282,,0,true,true,0,30,4,0,27.0,debit,false
-9212136499126689495,CA,94107,ho4,-8897121136082047491,,0,true,true,0,0,1,1,35.0,credit,false
4628398641555415772,CA,94103,ho4,-8877871889458354533,,0,true,true,0,2,1,3,23.0,debit,false
3548173102703892145,CA,92620,ho4,-8947825073441690148,,0,true,false,0,10,2,1,23.0,debit,false
-564752533943907807,CA,90630,ho4,-8871650367609027296,,0,false,false,0,10,2,1,61.0,debit,false
2113341535809008,CA,94110,ho4,-8816390232891900086,,0,true,false,0,2,1,0,31.0,credit,false
4906420061143588099,CA,94112,ho4,-9115078073640228249,,0,true,false,0,3,1,0,23.0,credit,false
3365662568052326988,CA,94117,ho4,-9219548390965614509,,0,true,false,0,2,1,0,24.0,credit,false
3211654793721296891,CA,94568,ho4,-8825307772621113057,,0,true,true,0,20,2,0,28.0,credit,false
-9097521472925433547,CA,91423,ho4,-9035744625946722293,,0,false,false,0,15,1,0,51.0,debit,false
8619280552394341171,CA,90045,ho4,-8947932647846159545,,0,false,false,0,2,1,0,19.0,credit,false
-3742393026991231772,CA,94303,ho4,-9025138419901554963,,0,true,false,0,20,2,0,32.0,credit,false
6778228092222963342,CA,94107,ho4,-8831326735804997386,,0,true,false,0,1,1,0,37.0,credit,false
-4064551773380575825,CA,94115,ho4,-8909834908647656414,,0,true,false,0,2,1,0,28.0,credit,true
4479785975267705138,CA,92109,ho4,-8987445974209361431,,0,false,false,0,3,2,0,62.0,credit,false
4888280677445928787,CA,94110,ho4,-9057873320369311580,,0,true,true,0,2,1,0,31.0,credit,false
2332485102066368012,CA,90028,ho4,-8907387169165268784,,0,false,false,0,15,1,0,24.0,credit,false
-2682884400961441896,CA,92127,ho4,-9098895027700803524,,0,false,false,0,10,3,0,31.0,debit,false
2231117437926280842,CA,94536,ho4,-9190445293309508436,,0,false,false,0,20,2,0,33.0,credit,false
-1508409692968069960,CA,95833,ho4,-8829610990869102854,,0,true,true,0,30,2,0,61.0,debit,false
7420733854138255751,CA,94158,ho4,-9199253971134928729,,0,true,false,0,0,1,1,24.0,credit,false
8299919466999057517,CA,95219,ho4,-8819277900858430013,,0,false,false,0,30,3,0,20.0,prepaid,false
-3889585378298400458,CA,95973,ho4,-9027781922516543356,,0,false,false,0,30,3,0,65.0,credit,false
-2546414607915544549,CA,91730,ho4,-9022255299801633342,,0,false,false,0,30,2,0,35.0,debit,false
-4500202738296101185,CA,90302,ho4,-8850096610058977324,,0,true,false,0,4,3,0,25.0,prepaid,false
4314787248855560276,CA,94707,ho4,-8883105508362911997,,0,false,false,0,2,2,0,51.0,debit,false
7237643499927081885,CA,90004,ho4,-8802213864332504847,,0,true,false,0,10,1,0,35.0,credit,false
2362065608160243288,CA,91325,ho4,-9161686793872435384,,0,true,false,0,20,1,0,20.0,credit,false
-7190688559371687081,CA,94598,ho4,-9209305479823386770,,0,true,false,0,15,3,0,28.0,debit,false
-6395086369418199553,CA,94710,ho4,-9026131468670478936,,0,false,false,0,0,1,0,25.0,credit,false
